ServerName,Service
DGVMAUXDIAPD01,iFormID(PROD50)IQDIA1
DGVMAUXDIAPD01,iOCR(PROD50)IQDIA1
DGVMAUXDIAPD01,iPostExc(PROD50)IQDIA1
DGVMAUXDIAPD01,iPostOCR(PROD50)IQDIA1
DGVMAUXDIAPD01,iPreKFI(PROD50)IQDIA1
DGVMAUXDIAPD01,iPurgeDMS(PROD50)IQDIA1
DGVMAUXDIAPD01,iPurgeRBE(PROD50)IQDIA1
DGVMAUXDIAPD02,iFormID(PROD50)IQDIA2
DGVMAUXDIAPD02,iOCR(PROD50)IQDIA2
DGVMAUXDIAPD02,iPostExc(PROD50)IQDIA2
DGVMAUXDIAPD02,iPostOCR(PROD50)IQDIA2
DGVMAUXDIAPD02,iPreKFI(PROD50)IQDIA2
DGVMAUXDIAPD02,iPurgeRBE(PROD50)IQDIA2
DGVMAUXIDXPD01,iIDXDX01(PROD50)IQDX1
DGVMAUXIDXPD01,iIDXDX02(PROD50)IQDX1
DGVMAUXIDXPD01,iIDXDX03(PROD50)IQDX1
DGVMAUXIDXPD01,iIDXID01(PROD50)IQDX1
DGVMAUXIDXPD01,iIDXID02(PROD50)IQDX1
DGVMAUXIDXPD01,iIDXID03(PROD50)IQDX1
DGVMAUXIDXPD01,iIDXID04(PROD50)IQDX1
DGVMAUXIDXPD01,iIDXID05(PROD50)IQDX1
DGVMAUXIDXPD01,iOCR(PROD50)IQDX1
DGVMAUXIDXPD02,iIDXDX01(PROD50)IQDX2
DGVMAUXIDXPD02,iIDXDX02(PROD50)IQDX2
DGVMAUXIDXPD02,iIDXDX03(PROD50)IQDX2
DGVMAUXIDXPD02,iIDXID01(PROD50)IQDX2
DGVMAUXIDXPD02,iIDXID03(PROD50)IQDX2
DGVMAUXIDXPD02,iIDXID04(PROD50)IQDX2
DGVMAUXIDXPD02,iIDXID05(PROD50)IQDX2
DGVMAUXUIAPD01,iExportDMS(PROD50)IQUIA1
DGVMAUXUIAPD01,iExportIIF(PROD50)IQUIA1
DGVMAUXUIAPD01,iFormID(PROD50)IQUIA1
DGVMAUXUIAPD01,iPostProc(PROD50)IQUIA1
DGVMAUXUIAPD01,iPurgeDMS(PROD50)IQUIA1
DGVMAUXUIAPD01,iPurgeRBE(PROD50)IQUIA1
DGVMAUXUIAPD01,iStatGen(PROD50)IQUIA1
DGVMAUXUIAPD01,iTransBuilder(PROD50)IQUIA1
DGVMAUXUIAPD01,iXmlImport(PROD50)IQUIA1
DGVMAUXUIAPD02,iExportDMS(PROD50)IQUIA2
DGVMAUXUIAPD02,iExportIIF(PROD50)IQUIA2
DGVMAUXUIAPD02,iFormID(PROD50)IQUIA1
DGVMAUXUIAPD02,iFormID(PROD50)IQUIA2
DGVMAUXUIAPD02,iOCR(PROD50)IQUIA1
DGVMAUXUIAPD02,iOCR(PROD50)IQUIA2
DGVMAUXUIAPD02,iPostProc(PROD50)IQUIA2
DGVMAUXUIAPD02,iPurgeDMS(PROD50)IQUIA2
DGVMAUXUIAPD02,iPurgeRBE(PROD50)IQUIA2
DGVMAUXUIAPD02,iStatGen(PROD50)IQUIA2
DGVMAUXUIAPD02,iTransBuilder(PROD50)IQUIA2
DGVMAUXUIAPD02,iXmlImport(PROD50)IQUIA2
DGVMWMAUXPD01,iExport(PROD50)IQUI2
DGVMWMAUXPD01,iExport(PROD50)IQWM2
DGVMWMAUXPD01,iExportDB(PROD50)IQUI2
DGVMWMAUXPD01,iExportDB(PROD50)IQWM2
DGVMWMAUXPD01,iExportINET(PROD50)IQUI2
DGVMWMAUXPD01,iFormID(PROD50)IQWM2
DGVMWMAUXPD01,iOCR(PROD50)IQUI2
DGVMWMAUXPD01,iOCR(PROD50)IQWM2
DGVMWMAUXPD01,iPostExc(PROD50)IQUI2
DGVMWMAUXPD01,iPostOCR(PROD50)IQUI2
DGVMWMAUXPD01,iPostProc(PROD50)IQWM2
DGVMWMAUXPD01,iPreQC(PROD50)IQUI2
DGVMWMAUXPD01,iPreQC(PROD50)IQWM2
DGVMWMAUXPD01,iStatGen(PROD50)IQUI2
DGVMWMAUXPD01,iStatGen(PROD50)IQWM2
DGVMFSETIMGPD01,IQFSET1(PROD50)
DGVMFSETIMGPD01,iExport(PROD50)IQFSET1
DGVMFSETIMGPD01,iInjector(PROD50)IQFSET1
DGVMFSETIMGPD01,iPostProc(PROD50)IQFSET1
DGVMFSETIMGPD01,iPurge(PROD50)IQFSET1
DGVMFSETIMGPD01,iStatGen(PROD50)IQFSET1
DGVMFSETIMGPD01,iXmlImport(PROD50)IQFSET1
DGVMFSETIMGPD02,IQFSET2(PROD50)
DGVMFSETIMGPD02,iExport(PROD50)IQFSET2
DGVMFSETIMGPD02,iExport2(PROD50)IQFSET2
DGVMFSETIMGPD02,iInjector2(PROD50)IQFSET2
DGVMFSETIMGPD02,iInjector3(PROD50)IQFSET2
DGVMFSETIMGPD02,iPurge(PROD50)IQFSET2
DGVMFSETIMGPD02,iStatGen(PROD50)IQFSET2
DGVMFSETIMGPD02,iXmlImport(PROD50)IQFSET2
DGVMFSETIMGPD02,iXmlImport2(PROD50)IQFSET2
DGVMIMGDIAPD01,IQDIA1(PROD50)
DGVMIMGDIAPD01,iDocImport1(PROD50)IQDIA1
DGVMIMGDIAPD01,iExportDMS(PROD50)IQDIA1
DGVMIMGDIAPD01,iExportIIF(PROD50)IQDIA1
DGVMIMGDIAPD01,iFaxImport1(PROD50)IQDIA1
DGVMIMGDIAPD01,iImageProc(PROD50)IQDIA1
DGVMIMGDIAPD01,iPreQC(PROD50)IQDIA1
DGVMIMGDIAPD01,iStatGen(PROD50)IQDIA1
DGVMIMGDIAPD01,iTransBuilder(PROD50)IQDIA1
DGVMIMGDIAPD02,IQDIA2(PROD50)
DGVMIMGDIAPD02,iDocImport2(PROD50)IQDIA2
DGVMIMGDIAPD02,iExportDMS(PROD50)IQDIA2
DGVMIMGDIAPD02,iExportIIF(PROD50)IQDIA2
DGVMIMGDIAPD02,iFaxImport2(PROD50)IQDIA2
DGVMIMGDIAPD02,iImageProc(PROD50)IQDIA2
DGVMIMGDIAPD02,iPreQC(PROD50)IQDIA2
DGVMIMGDIAPD02,iStatGen(PROD50)IQDIA2
DGVMIMGDIAPD02,iTransBuilder(PROD50)IQDIA2
DGVMIMGIDXPD01,IQDX1(PROD50)
DGVMIMGIDXPD01,iChooser(PROD50)IQDX1
DGVMIMGIDXPD01,iExportData(PROD50)IQDX1
DGVMIMGIDXPD01,iExportImg(PROD50)IQDX1
DGVMIMGIDXPD01,iPostOCR(PROD50)IQDX1
DGVMIMGIDXPD01,iPreKFI(PROD50)IQDX1
DGVMIMGIDXPD01,iPreQC(PROD50)IQDX1
DGVMIMGIDXPD01,iPurge(PROD50)IQDX1
DGVMIMGIDXPD01,iStatGen(PROD50)IQDX1
DGVMIMGIDXPD01,iTransBuilder(PROD50)IQDX1
DGVMIMGIDXPD02,IQDX2(PROD50)
DGVMIMGIDXPD02,iChooser(PROD50)IQDX2
DGVMIMGIDXPD02,iExportData(PROD50)IQDX2
DGVMIMGIDXPD02,iExportImg(PROD50)IQDX2
DGVMIMGIDXPD02,iPostOCR(PROD50)IQDX2
DGVMIMGIDXPD02,iPreKFI(PROD50)IQDX2
DGVMIMGIDXPD02,iPreQC(PROD50)IQDX2
DGVMIMGIDXPD02,iPurge(PROD50)IQDX2
DGVMIMGIDXPD02,iStatGen(PROD50)IQDX2
DGVMIMGIDXPD02,iTransBuilder(PROD50)IQDX2
DGVMIMGUIAPD01,IQUIA1(PROD50)
DGVMIMGUIAPD01,iFaxImport3(PROD50)IQUIA1
DGVMIMGUIAPD01,iImageProc(PROD50)IQUIA1
DGVMIMGUIAPD01,iPreQC(PROD50)IQUIA1
DGVMIMGUIAPD01,iScanXfer(PROD50)IQUIA1
DGVMIMGUIAPD02,IQUIA2(PROD50)
DGVMIMGUIAPD02,iFaxImport4(PROD50)IQUIA2
DGVMIMGUIAPD02,iImageProc(PROD50)IQUIA2
DGVMIMGUIAPD02,iPreQC(PROD50)IQUIA2
DGVMIMGUIAPD02,iScanXfer(PROD50)IQUIA2
DGVMLVDAUXPD01,iOCR(PROD50)IQLVD1
DGVMLVDAUXPD01,iOCR(PROD50)IQMD1
DGVMLVDAUXPD01,iPostProc(PROD50)IQMD1
DGVMLVDAUXPD01,iPostProc1(PROD50)IQLVD1
DGVMLVDAUXPD01,iPostProc2(PROD50)IQLVD1
DGVMLVDAUXPD01,iPostProcKFI2(PROD50)IQLVD1
DGVMLVDAUXPD01,iPPBalance(PROD50)IQLVD1
DGVMLVDAUXPD01,iPreQC(PROD50)IQLVD1
DGVMLVDAUXPD01,iPreQC(PROD50)IQMD1
DGVMLVDAUXPD01,iStatGen(PROD50)IQLVD1
DGVMLVDAUXPD01,iStatGen(PROD50)IQMD1
DGVMLVDIMGPD01,IQLVD1(PROD50)
DGVMLVDIMGPD01,IQMD1(PROD50)
DGVMLVDIMGPD01,iCollate(PROD50)IQLVD1
DGVMLVDIMGPD01,iExport(PROD50)IQLVD1
DGVMLVDIMGPD01,iExport(PROD50)IQMD1
DGVMLVDIMGPD01,iImageProc(PROD50)IQLVD1
DGVMLVDIMGPD01,iImageProc(PROD50)IQMD1
DGVMLVDIMGPD01,iPurge(PROD50)IQLVD1
DGVMLVDIMGPD01,iPurge(PROD50)IQMD1
DGVMLVDIMGPD01,iScanXfer(PROD50)IQLVD1
DGVMLVDIMGPD01,iScanXfer(PROD50)IQMD1
DGVMLVDIMGPD01,iTransBuilder(PROD50)IQLVD1
DGVMLVDIMGPD01,iTransBuilder(PROD50)IQMD1
DGVMNERAUXPD01,iExport(PROD50)IQNER2
DGVMNERAUXPD01,iExportLabel(PROD50)IQNER2
DGVMNERAUXPD01,iOCR(PROD50)IQSD2
DGVMNERAUXPD01,iPostEdit1(PROD50)IQSD2
DGVMNERAUXPD01,iPostEdit2(PROD50)IQSD2
DGVMNERAUXPD01,iPostOCR(PROD50)IQSD2
DGVMNERAUXPD01,iPostProc(PROD50)IQNER2
DGVMNERAUXPD01,iPPSplit(PROD50)IQNER2
DGVMNERAUXPD01,iPreQC(PROD50)IQNER2
DGVMNERAUXPD01,iPreQC(PROD50)IQSD2
DGVMNERAUXPD01,iStatGen(PROD50)IQNER2
DGVMNERAUXPD01,iStatGen(PROD50)IQSD2
DGVMNERIMGPD01,IQNER2(PROD50)
DGVMNERIMGPD01,IQSD2(PROD50)
DGVMNERIMGPD01,iExportP3(PROD50)IQSD2
DGVMNERIMGPD01,iFaxImport2(PROD50)IQNER2
DGVMNERIMGPD01,iImageProc(PROD50)IQNER2
DGVMNERIMGPD01,iImageProc(PROD50)IQSD2
DGVMNERIMGPD01,iInjector(PROD50)IQNER2
DGVMNERIMGPD01,iPurge(PROD50)IQNER2
DGVMNERIMGPD01,iPurge(PROD50)IQSD2
DGVMNERIMGPD01,iScanXfer(PROD50)IQNER2
DGVMNERIMGPD01,iTransBuilder(PROD50)IQNER2
DGVMNERIMGPD01,iTransBuilderP3(PROD50)IQSD2
DGVMNERIMGPD01,iXmlImport(PROD50)IQNER2
DGVMPFLAUXPD01,iOCR(PROD50)IQLVD2
DGVMPFLAUXPD01,iOCR(PROD50)IQMD2
DGVMPFLAUXPD01,iPostProc(PROD50)IQMD2
DGVMPFLAUXPD01,iPostProc1(PROD50)IQLVD2
DGVMPFLAUXPD01,iPostProc2(PROD50)IQLVD2
DGVMPFLAUXPD01,iPostProcKFI2(PROD50)IQLVD2
DGVMPFLAUXPD01,iPPBalance(PROD50)IQLVD2
DGVMPFLAUXPD01,iPreQC(PROD50)IQLVD2
DGVMPFLAUXPD01,iPreQC(PROD50)IQMD2
DGVMPFLAUXPD01,iStatGen(PROD50)IQLVD2
DGVMPFLAUXPD01,iStatGen(PROD50)IQMD2
DGVMPFLIMGPD01,IQLVD2(PROD50)
DGVMPFLIMGPD01,IQMD2(PROD50)
DGVMPFLIMGPD01,iCollate(PROD50)IQLVD2
DGVMPFLIMGPD01,iExport(PROD50)IQLVD2
DGVMPFLIMGPD01,iExport(PROD50)IQMD2
DGVMPFLIMGPD01,iImageProc(PROD50)IQLVD2
DGVMPFLIMGPD01,iImageProc(PROD50)IQMD2
DGVMPFLIMGPD01,iPurge(PROD50)IQLVD2
DGVMPFLIMGPD01,iPurge(PROD50)IQMD2
DGVMPFLIMGPD01,iScanXfer(PROD50)IQLVD2
DGVMPFLIMGPD01,iScanXfer(PROD50)IQMD2
DGVMPFLIMGPD01,iTransBuilder(PROD50)IQLVD2
DGVMPFLIMGPD01,iTransBuilder(PROD50)IQMD2
DGVMSDAUXPD01,iExport(PROD50)IQNER1
DGVMSDAUXPD01,iExportLabel(PROD50)IQNER1
DGVMSDAUXPD01,iOCR(PROD50)IQNER1
DGVMSDAUXPD01,iOCR(PROD50)IQSD1
DGVMSDAUXPD01,iPostEdit1(PROD50)IQSD1
DGVMSDAUXPD01,iPostEdit2(PROD50)IQSD1
DGVMSDAUXPD01,iPostOCR(PROD50)IQSD1
DGVMSDAUXPD01,iPostProc(PROD50)IQNER1
DGVMSDAUXPD01,iPPSplit(PROD50)IQNER1
DGVMSDAUXPD01,iPreQC(PROD50)IQNER1
DGVMSDAUXPD01,iPreQC(PROD50)IQSD1
DGVMSDAUXPD01,iStatGen(PROD50)IQNER1
DGVMSDAUXPD01,iStatGen(PROD50)IQSD1
DGVMSDIMGPD01,IQNER1(PROD50)
DGVMSDIMGPD01,IQSD1(PROD50)
DGVMSDIMGPD01,iExportP3(PROD50)IQSD1
DGVMSDIMGPD01,iFaxImport1(PROD50)IQNER1
DGVMSDIMGPD01,iImageProc(PROD50)IQNER1
DGVMSDIMGPD01,iImageProc(PROD50)IQSD1
DGVMSDIMGPD01,iInjector(PROD50)IQNER1
DGVMSDIMGPD01,iPurge(PROD50)IQNER1
DGVMSDIMGPD01,iPurge(PROD50)IQSD1
DGVMSDIMGPD01,iScanXfer(PROD50)IQNER1
DGVMSDIMGPD01,iTransBuilder(PROD50)IQNER1
DGVMSDIMGPD01,iTransBuilderP3(PROD50)IQSD1
DGVMSDIMGPD01,iXmlImport(PROD50)IQNER1
DGVMUIAUXPD01,iExport(PROD50)IQUI1
DGVMUIAUXPD01,iExport(PROD50)IQWM1
DGVMUIAUXPD01,iExportDB(PROD50)IQUI1
DGVMUIAUXPD01,iExportDB(PROD50)IQWM1
DGVMUIAUXPD01,iExportINET(PROD50)IQUI1
DGVMUIAUXPD01,iFormID(PROD50)IQWM1
DGVMUIAUXPD01,iOCR(PROD50)IQUI1
DGVMUIAUXPD01,iOCR(PROD50)IQWM1
DGVMUIAUXPD01,iPostExc(PROD50)IQUI1
DGVMUIAUXPD01,iPostOCR(PROD50)IQUI1
DGVMUIAUXPD01,iPostProc(PROD50)IQWM1
DGVMUIAUXPD01,iPreQC(PROD50)IQUI1
DGVMUIAUXPD01,iPreQC(PROD50)IQWM1
DGVMUIAUXPD01,iStatGen(PROD50)IQUI1
DGVMUIAUXPD01,iStatGen(PROD50)IQWM1
DGVMUIIMGPD01,IQUI1(PROD50)
DGVMUIIMGPD01,IQWM1(PROD50)
DGVMUIIMGPD01,iFormRecog(PROD50)IQUI1
DGVMUIIMGPD01,iImageProc(PROD50)IQUI1
DGVMUIIMGPD01,iInjector(PROD50)IQUI1
DGVMUIIMGPD01,iPurge(PROD50)IQUI1
DGVMUIIMGPD01,iTransBuilder(PROD50)IQUI1
DGVMUIIMGPD01,iXmlImport(PROD50)IQUI1
DGVMUIIMGPD01,iDocImport1(PROD50)IQWM1
DGVMUIIMGPD01,iDocImport2(PROD50)IQWM1
DGVMUIIMGPD01,iFaxImport1(PROD50)IQWM1
DGVMUIIMGPD01,iImageProc(PROD50)IQWM1
DGVMUIIMGPD01,iPurge(PROD50)IQWM1
DGVMUIIMGPD01,iScanXfer(PROD50)IQWM1
DGVMUIIMGPD01,iTransBuilder(PROD50)IQWM1
DGVMWMIMGPD01,IQUI2(PROD50)
DGVMWMIMGPD01,IQWM2(PROD50)
DGVMWMIMGPD01,iDocImport3(PROD50)IQWM2
DGVMWMIMGPD01,iDocImport4(PROD50)IQWM2
DGVMWMIMGPD01,iFaxImport2(PROD50)IQWM2
DGVMWMIMGPD01,iFormRecog(PROD50)IQUI2
DGVMWMIMGPD01,iImageProc(PROD50)IQUI2
DGVMWMIMGPD01,iImageProc(PROD50)IQWM2
DGVMWMIMGPD01,iInjector(PROD50)IQUI2
DGVMWMIMGPD01,iPurge(PROD50)IQUI2
DGVMWMIMGPD01,iPurge(PROD50)IQWM2
DGVMWMIMGPD01,iScanXfer(PROD50)IQWM2
DGVMWMIMGPD01,iTransBuilder(PROD50)IQUI2
DGVMWMIMGPD01,iTransBuilder(PROD50)IQWM2
DGVMWMIMGPD01,iXmlImport(PROD50)IQUI2
DGVMAUXDIAPD02,iPurgeDMS(PROD50)IQDIA2
DGVMAUXUIAPD01,iFormID(PROD50)IQUIA2
DGVMAUXUIAPD01,iOCR(PROD50)IQUIA1
DGVMAUXUIAPD01,iOCR(PROD50)IQUIA2
DGVMFSETIMGPD02,iPostProc(PROD50)IQFSET2
DGVMIMGUIAPD01,iInjector(PROD50)IQUIA1
DGVMNERAUXPD01,iOCR(PROD50)IQNER2
